Referencia Product,Descripción,COSTE,Referencia Proveed,Código Proveedor,Nombre Proveedor,Códig Familia,Nombre Familia,Fecha Alta,Bajo pedido,STOCK
AC-000182,"Ref. 100.581.161  ESPIRAL DE PROTECCION, 60 TONS","97,740",100.581.161,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,22-07-10,bajo pedido,
AC-000183,Ref. 100.131.021  CILINDRO DE TRACCION HPJ 60 S 15 (SIN ARGOLLAS DE TRACCION),"0,000",100.131.021,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,22-07-10,bajo pedido,
AC-000218,JUNTA HIDRAULICA PARA CIZALLA TSC 32 E1 (POS.3),"4,500",,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,01-12-10,bajo pedido,
AC-000228,PISTON REF. 1103615 PARA TSC 32E1 (HOLMATRO),"0,000",1103615,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,11-01-11,bajo pedido,
AC-000280,REF. 220.200.013  CUCHILLA FIJA PARA TSC-32E1,"69,355",220.200.013,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,31-01-11,bajo pedido,
AC-000281,REF. 220.200.014 CUCHILLA MOVIBLE PARA TSC-32E1,"67,360",220.200.014,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,31-01-11,bajo pedido,
AC-000299,"REF. 120.181.201 NIPPLE M14X1,5 EXT M22X1,5 EXT","16,300",120.181.201,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,15-02-11,bajo pedido,
AC-000384,REF. 170.152.034  BOMBA IPU-M2035 PRU (HOLMATRO),"0,000",,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,17-02-11,bajo pedido,
AC-000472,Ref. 100.102.004  SEPARADOR DE BRIDAS FLS210,"0,000",100.102.004,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,19-05-11,bajo pedido,
AC-000579,REF. 350.321.010  COLCHON NEUMATICO HOLMATRO HLB 20,"592,000",350.321.010,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,15-11-11,bajo pedido,
AC-000712,Ref. 220.100.073  PLUNGER ASSY FOR TSC-32E1,"408,200",220.100.073,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,02-04-12,bajo pedido,
AC-001028,"REF. 100.102.009 ROMPE-TUERCAS HNC 1536 UN, EN ESTUCHE","662,350",100.102.009,000810,HOLMATRO INDUSTRIAL EQUIPMENT B.V.,00020,HOLMATRO,05-08-13,bajo pedido,
AC-000256,"ACUMULADOR SBO210-1,4 E1/112U-210AK","105,616",3041953,000844,"HYDAC TECHNOLOGY, S.L.",00004,HIDRAULICA,17-01-11,bajo pedido,
AC-000257,SOPORTE BRIDA ACUMULADOR HYRAC 143.151 ST,"15,090",444.908,000844,"HYDAC TECHNOLOGY, S.L.",00004,HIDRAULICA,17-01-11,bajo pedido,
AC-000700,PRECARGA ACUMULADOR,"2,000",,000844,"HYDAC TECHNOLOGY, S.L.",00004,HIDRAULICA,26-03-12,bajo pedido,
AC-000701,BRIDA FIJACIÓN MURAL HYRAC 143-151 ST,"15,090",444908,000844,"HYDAC TECHNOLOGY, S.L.",00004,HIDRAULICA,26-03-12,bajo pedido,
AC-000888,BRIDA FIJACION 216-224/226 H5 ST,"17,910",445047,000844,"HYDAC TECHNOLOGY, S.L.",00007,MECANICA,26-02-13,bajo pedido,
AC-001489,"ACUMULADOR SBO210-0,75E1/112U-210AB CARGADO 140bar","49,140",,000844,"HYDAC TECHNOLOGY, S.L.",00004,HIDRAULICA,25-11-14,bajo pedido,
AC-001041,CILINDRO MDR 100/70 C=230 BD,"257,800",CHS 100/70/230 BD,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,17-09-13,bajo pedido,
AC-001042,ROTULA CM 100,"42,870",HCM 100,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,17-09-13,bajo pedido,
AC-001093,CILINDRO HIDRAULICO MDR 032/016 x 250 CON ROTULA BCR + ARRASTRADOR MACHO CM-32,"114,740",MDR 032/016-250,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,22-11-13,bajo pedido,
AC-001293,CILINDRO DOBLE EFECTO 80/56/C170 CABEZA BO DTA-6527,"236,320",SBD CHS-80-56-170,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,28-05-14,bajo pedido,
AC-001784,CILINDRO BUZO S/E 140 VASTAGO 130 CARRERA,"793,400",,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,29-06-15,bajo pedido,
AC-001920,CILINDRO MDR 125-056 C=375,"406,700",00HE044AD0,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,21-09-15,bajo pedido,
AC-001921,CILINDRO MDR 125-056 C=355,"406,700",00HE044AE0,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,21-09-15,bajo pedido,
AC-002039,CILINDRO MDR 80/45 C=165 BCR + ROTULA CHR=80,"208,900",,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,28-10-15,bajo pedido,
AC-003002,CILINDRO HIDRÁULICO 80/056/0660 SBR+CHR según plano hylinders:H08056SBR,"279,300",H08056SBR PLANO,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,30-10-15,bajo pedido,
AC-003084,CILINDRO HIDRAULICO CHS-032/016/120-SBR+HRS SP/6864-500-C1,"93,254",CHS032016R,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,13-11-15,bajo pedido,
AC-003085,CILINDRO HIDRAULICO CHS-063/036-SBD S/P 6864-500-C2,"110,169",CHS063036D,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,13-11-15,bajo pedido,
AC-003086,CILINDRO HIDRAULICO CHS-080/056-SBD SP 6864-400-C1,"190,718",CHS080056D,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,13-11-15,bajo pedido,
AC-003166,CILINDRO MDR 80/45 C=285 BCR + ROTULA CHR=80,"200,050",,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,01-12-15,bajo pedido,
AC-003407,CILINDRO HIDRÁULICO 80/056/0180-SBP-DV+CHR según plano Mec.Alcoy:R10056BPDVCHR,"397,600",R10056BPDVCHR,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,02-03-16,bajo pedido,
AC-003527,CILINDRO MDR 80/45 C=172 BCR + ROTULA CHR=80,"201,610",,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,18-04-16,bajo pedido,
AC-003619,CILINDRO.S/P. HE044AJ00 100/70/50,"437,300",HE044AJ00,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,31-05-16,bajo pedido,
AC-003693,CILINDRO HIDRAULICO 10/56/183 SBP-DV + HRS,"497,700",,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,22-06-16,bajo pedido,
AC-003694,CILINDRO HIDRAULICO 125/90/200 SBD s/especs. + rótula,"426,900",,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,22-06-16,bajo pedido,
AC-003754,CILINDRO HIDRAULICO BUZO DTA-6997 180/160/100 s/plano,"738,400",180/160/100 SS/P,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,21-07-16,bajo pedido,
AC-003755,CILINDRO HIDRAULICO CHS 80/45/400 SBR + CHR,"234,700",CHS80/45/400SBRCHS,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,21-07-16,bajo pedido,
AC-003878,CILINDRO HIDRAULICO CHS-100/056/0358-SBR + HRS,"303,700",CHS100056R,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,13-10-16,bajo pedido,
AC-003879,CILINDRO HIDRAULICO CHE 180/160/0070 S/P 044AR0,"909,300",PLANO 044AR0,003264,"HYLINDERS SOLUTIONS, S.L.",00004,HIDRAULICA,13-10-16,bajo pedido,
AC-000114,TEMPOSONIC CILINDRO SERVO CEPYC,"1.377,150",,003031,"IBERFLUID INSTRUMENTS, S.A.",00005,ELECTRICIDAD,03-05-10,bajo pedido,
AC-000467,ARANDELA NORDLOCK METRICA NL10,"56,240",,000927,"IDQ, S.A.",00007,MECANICA,11-05-11,bajo pedido,
AC-000626,ARANDELA NORD-LOCK NL16SS,"149,147",NL16SS,000927,"IDQ, S.A.",00007,MECANICA,13-02-12,bajo pedido,
AC-000627,ARANDELA NORD-LOCK NL20SS,"337,000",NL20SS,000927,"IDQ, S.A.",00007,MECANICA,13-02-12,bajo pedido,
AC-001600,NORDLOCK NL14SP,"1,090",,000927,"IDQ, S.A.",00007,MECANICA,24-02-15,bajo pedido,
AC-000043,INDUCTIVOS IFM IB5125,"35,000",IB5125,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,02-03-10,bajo pedido,
AC-000137,SENSOR INDUCTIVO M8 IFM,"0,000",,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,25-05-10,bajo pedido,
AC-000142,LASER IFM O1D100,"0,000",O1D100,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-06-10,bajo pedido,
AC-000143,SOPORTE LASER IFM ED2101,"0,000",ED2101,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-06-10,bajo pedido,
AC-000144,PROTECCION LASER IFM E21133,"0,000",E21133,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-06-10,bajo pedido,
AC-000231,AUTOMATA IFM 12E/12S CR0403,"186,487",CR0403,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000232,SET CONECTORES AUTOMATA IFM CR04xx EC0456,"23,180",EC0456,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000233,Cable programación CAN FOX IFM EC2112,"121,988",EC2112,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000234,CABLES PROGRAMACION PARA CAN FOX IFM EC2113,"24,805",EC2113,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000235,"DISPLAY IFM 2,8"" COLOR CR0451","208,255",CR0451,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000236,SOPORTE MONTAJE PANEL PARA DISPLAY IFM CR0451,"6,190",EC0403,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000237,CONECTOR M12 HEMBRA-CODO 2M 5 HILOS EVC073,"6,000",EVC073,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000238,MODULO RELES IFM CR0421,"24,333",CR0421,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000239,SET CLAVIJAS IFM EC0457,"15,000",EC0457,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000240,RELE SEGURIDAD IFM G1501S,"80,000",G1501S,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000241,SOPORTE MONTAJE FOTOCELULA LASER IFM E2D101,"18,000",E2D101,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-01-11,bajo pedido,
AC-000296,TAPA MODULO RELES IFM EC0401,"19,000",EC0401,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,03-02-11,bajo pedido,
AC-000388,PRESOSTATO PA3021 4-20 mA 0-250 bar,"90,000",PA3021,000930,"IFM ELECTRONIC, S.L.",00004,HIDRAULICA,07-03-11,bajo pedido,
AC-000603,PANTALLA CR0451 + SOPORTE  (NO USAR),"252,500",CR0451,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,10-01-12,bajo pedido,
AC-000782,ENCODER IFM RM9000,"88,533",RM9000,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,25-06-12,bajo pedido,
AC-001233,ENCODER ABSOLUTO RM8002,"117,700",RM8002,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,26-03-14,bajo pedido,
AC-001259,"SOPORTE PANTALLA 4,3"" IFM EC0406","50,640",EC0406,000930,"IFM ELECTRONIC, S.L.",00007,MECANICA,16-04-14,bajo pedido,
AC-001299,PANTALLA CR0452 IFM,"270,708",CR0452,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,11-06-14,bajo pedido,
AC-001300,PLC IFM CR0303,"390,000",CR0303,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,11-06-14,bajo pedido,
AC-001301,PWM ANALOG 24-5V,"28,000",CR3003,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,11-06-14,bajo pedido,
AC-001306,MODULO I/O IFM CR2032,"201,310",CR2032,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,16-06-14,bajo pedido,
AC-001325,R316/CABINET CABLE 6 PIN,"6,000",EC1520,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-06-14,bajo pedido,
AC-001326,R360/CABINET CABLE 10 PINES,"8,000",EC1521,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-06-14,bajo pedido,
AC-001327,R360/CABINET CABLE 18 PINES,"13,000",EC1523,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-06-14,bajo pedido,
AC-001328,CONVERTIDOR PWM-ANALOG 0-10VDC,"28,237",CR3004,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-06-14,bajo pedido,
AC-001564,DETECTOR INDUCTIVO IFM IIC207,"24,000",IIC207,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,22-01-15,bajo pedido,
AC-001565,CONECTOR HEMBRA IFM EVC005,"6,000",EVC005,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,22-01-15,bajo pedido,
AC-001988,PLC IFM Controlador Móvil Programable R360,"800,000",CR0032,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,14-10-15,bajo pedido,
AC-002010,Sensor Inductivo M12 IFM - 24Vdc Sn=4mm,"13,359",IFS244,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,23-10-15,bajo pedido,
AC-003036,Sensor Inductivo IFM IO5016,"24,000",IO5016,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,04-11-15,bajo pedido,
AC-003118,"Repartidor Y IFM - M12, 5 pines","8,000",EBC114,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,18-11-15,bajo pedido,
AC-003121,"Cable de conexión con conector IFM - AMP 55 polos, 1,2 m, 1mm2  EC2086","30,267",EC2086,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,18-11-15,bajo pedido,
AC-003154,Marco empotrable montaje IFM – Display CR0452,"6,712",EC0404  ,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-11-15,bajo pedido,
AC-003238,Repartidor en Y ecomat400 EBC114,"8,000",EBC114,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,15-12-15,bajo pedido,
AC-003252,PLC IFM CR0032,"800,000",CR0032,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,17-12-15,bajo pedido,
AC-003343,Presostato PT5401,"37,339",PT5401,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,26-01-16,bajo pedido,
AC-003367,Inclinómetro IFM JN2101,"233,830",JN2101,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,04-02-16,bajo pedido,
AC-003375,Cabezal de lectura / escritura DTM425,"145,000",DTM425,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,05-02-16,bajo pedido,
AC-003376,E80371 ID-TAG/30X2.5/06 - 896 bit,"6,500",E80371,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,05-02-16,bajo pedido,
AC-003396,Cable programación IFM EC2091,"43,500",EC2091,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,-  -,bajo pedido,
AC-003400,Sensor Inductivo M30x1.5 IFM IIS226,"18,000",IIS226,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,25-02-16,bajo pedido,
AC-003408,Cable CR0303 6 pin EC1520,"6,000",EC1520,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,02-03-16,bajo pedido,
AC-003409,Cable CR0303 10 pin EC1521,"8,000",EC1521,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,02-03-16,bajo pedido,
AC-003410,Cable CR0303 18 pin EC1523,"13,000",EC1523,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,02-03-16,bajo pedido,
AC-003421,Juego Clavijas IFM EC2090,"27,300",EC2090,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,03-03-16,bajo pedido,
AC-003462,Conector cable CAN BUS M12 IFM E11596,"18,700",E11596,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,16-03-16,bajo pedido,
AC-003546,PLC IFM CR2532,"460,708",CR2532,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-09-16,bajo pedido,
AC-003581,Sensor Fotoeléctrico IFM OF5010,"113,300",OF5010,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,10-05-16,bajo pedido,
AC-003582,PLC IFM CR0133,"938,389",CR0133,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,10-05-16,bajo pedido,
AC-003583,Cable CR0133 55 polos EC2046,"90,750",EC2046,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,10-05-16,bajo pedido,
AC-003596,Conector AMP 55 polos EC2013,"32,000",EC2013,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,18-05-16,bajo pedido,
AC-003714,Cable conector M12 acodado 5 pin apantallado EVC547,"8,470",EVC547,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,30-06-16,bajo pedido,
AC-003715,PANTALLA IFM CR1082,"920,921",CR1082,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,30-06-16,bajo pedido,
AC-003716,MARCO EMPOTRABLE IFM EC2110,"25,466",EC2110,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,30-06-16,bajo pedido,
AC-003717,CONECTOR M12 HEMBRA-CODO 5M 5 HILOS EVC074,"9,400",EVC074,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,30-06-16,bajo pedido,
AC-003748,Sensor Inductivo IFM IGS269,"15,000",IGS269,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,13-07-16,bajo pedido,
AC-003800,PLC IFM CR0401,"119,770",CR0401,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,05-09-16,bajo pedido,
AC-003845,PLC IFM CR0411,"154,000",CR0411,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-09-16,bajo pedido,
AC-003846,PLC IFM CR2532,"483,000",CR2532,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-09-16,bajo pedido,
AC-003889,Cable Conector M12 Macho-Recto 4 hilos 10M EVC078,"11,880",EVC078,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,19-10-16,bajo pedido,
AC-003890,Cable Conector M12 Macho-Recto 4 hilos  5M EVC077,"7,931",EVC077,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,19-10-16,bajo pedido,
AC-003891,Cable Conector M12 Macho-Recto 4 hilos 20M EVC177,"16,440",EVC177,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,19-10-16,bajo pedido,
AC-003960,MODULO I/O IFM CR2031,"249,090",CR2031,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,09-01-17,bajo pedido,
AC-003961,PANTALLA IFM CR1083,"668,937",CR1083,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,09-01-17,bajo pedido,
AC-003972,E80390  ANT-AMP/136x76/M18,"39,200",E80390,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,11-01-17,bajo pedido,
AC-004304,MODULO I/O IFM CR2033,"233,800",CR2033,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,07-04-17,bajo pedido,
AC-004455,PLC IFM M30711,"699,870",M30711,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,22-05-17,bajo pedido,
AC-004456,Cable M30711 AMP 81 polos EC0711,"87,670",EC0711,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,22-05-17,bajo pedido,
AC-004496,PLC IFM CR0020,"933,100",CR0020,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,07-06-17,bajo pedido,
AC-004497,Cable Conector M12 Macho-Recto 4 hilos  2M EVC076,"6,270",EVC076,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,07-06-17,bajo pedido,
AC-004559,"Caja repartidora, Sistemas de conexión 8 vías Cable PUR / 5 m","46,860",EBC021,000930,"IFM ELECTRONIC, S.L.",00005,ELECTRICIDAD,27-06-17,bajo pedido,
AC-000520,CADENA PORTACABLES L=1012x300,"92,720",E4.28.300.125.0.10,003025,"IGUS, S.L.",00005,ELECTRICIDAD,08-07-11,bajo pedido,
AC-000529,COJINETE CON BRIDA FJZM-01-08,"20,250",FJZM-01-08,003025,"IGUS, S.L.",00007,MECANICA,20-07-11,bajo pedido,
AC-000534,COJINETE CON BRIDA FJUM-01-40,"60,090",FJUM-01-40,003025,"IGUS, S.L.",00007,MECANICA,21-07-11,bajo pedido,
AC-000540,CADENA PORTACABLES,"145,536",35.000.751.250,003025,"IGUS, S.L.",00005,ELECTRICIDAD,26-07-11,bajo pedido,
AC-000568,CADENA PORTACABLES 19 eslabones L=874mm,"96,808",E4.28.300.100.0,003025,"IGUS, S.L.",00008,MONTAJES,10-10-11,bajo pedido,
AC-000680,PATIN WW-20-80-25,"53,520",,003025,"IGUS, S.L.",00008,MONTAJES,09-03-12,bajo pedido,
AC-000681,CARRIL WS-20-80 x 350MM,"32,020",,003025,"IGUS, S.L.",00008,MONTAJES,09-03-12,bajo pedido,
AC-000682,COJINETE EFSM-20,"10,400",,003025,"IGUS, S.L.",00008,MONTAJES,09-03-12,bajo pedido,
AC-000683,COJINETE QFM-20-23-21,"2,710",,003025,"IGUS, S.L.",00008,MONTAJES,09-03-12,bajo pedido,
AC-000684,COJINETE QFM-16-18-17,"3,960",,003025,"IGUS, S.L.",00008,MONTAJES,09-03-12,bajo pedido,
AC-000796,CADENA PORTACABLES E4.21.120.100,"64,790",E4.21.120.100,003025,"IGUS, S.L.",00005,ELECTRICIDAD,13-07-12,bajo pedido,
AC-000812,CARRIL WS-10-80,"64,630",WS-10-80,003025,"IGUS, S.L.",00007,MECANICA,09-10-12,bajo pedido,
AC-000813,CARRO CON FIJACION WW-10-80-15 A,"55,850",WW-10-80-15-HKA,003025,"IGUS, S.L.",00007,MECANICA,09-10-12,bajo pedido,
AC-000829,CADENA PORTACABLES L=896mm,"74,820",2.803.010.000,003025,"IGUS, S.L.",00007,MECANICA,15-10-12,bajo pedido,
AC-000884,CADENA PORTACABLES E4.00.32.30.125.0 L=952=17eslabones,"63,625",E4.320.30.125.0,003025,"IGUS, S.L.",00007,MECANICA,01-02-13,bajo pedido,
AC-000885,HORQUILLA GERMF-06,"2,692",GERMF-06,003025,"IGUS, S.L.",00007,MECANICA,01-02-13,bajo pedido,
AC-000920,CADENA PORTACABLES E4.28.300.075.0 L=1196,"124,160",,003025,"IGUS, S.L.",00008,MONTAJES,06-05-13,bajo pedido,
AC-000921,CADENA PORTACABLES E4.28.300.075.0 L=1150,"105,587",,003025,"IGUS, S.L.",00008,MONTAJES,06-05-13,bajo pedido,
AC-000969,CADENA PORTACABLES TRIFLEX 332.32.075/075.0,"70,636",33.232.075,003025,"IGUS, S.L.",00007,MECANICA,23-05-13,bajo pedido,
AC-000970,GUIA LINEAL TW-03-25,"25,553",TW-03-25,003025,"IGUS, S.L.",00007,MECANICA,23-05-13,bajo pedido,
AC-001002,CADENA PORTACABLES E4.280.212.075.0 L=952,"63,138",,003025,"IGUS, S.L.",00005,ELECTRICIDAD,09-07-13,bajo pedido,
AC-001003,CADENA PORTACABLES E4.280.312.075.0 L=952,"104,488",,003025,"IGUS, S.L.",00005,ELECTRICIDAD,09-07-13,bajo pedido,
AC-001019,TUERCA JSRM-2220SG10x50,"37,760",,003025,"IGUS, S.L.",00007,MECANICA,25-07-13,bajo pedido,
AC-001020,HUSILLO PTGSG-10x50-R-ES,"129,300",,003025,"IGUS, S.L.",00007,MECANICA,25-07-13,bajo pedido,
AC-001067,JUEGO TERMINALES TRIFLEX,"14,787",,003025,"IGUS, S.L.",00007,MECANICA,22-10-13,bajo pedido,
AC-001107,COJINETE MSM-3035-20,"3,410",,003025,"IGUS, S.L.",00007,MECANICA,09-12-13,bajo pedido,
AC-001108,COJINETE DRYLIN WJ200UM-01-016,"6,300",WJ200UM-01-016,003025,"IGUS, S.L.",00007,MECANICA,10-12-13,bajo pedido,
AC-001109,RAIL DOBLE DRYLIN WS-16-60,"30,321",WS-16-60,003025,"IGUS, S.L.",00007,MECANICA,10-12-13,bajo pedido,
AC-001156,COJINETE GTM-1224-015,"2,730",,003025,"IGUS, S.L.",00008,MONTAJES,29-01-14,bajo pedido,
AC-001157,COJINETE MCM-12-03,"2,340",,003025,"IGUS, S.L.",00008,MONTAJES,29-01-14,bajo pedido,
AC-001158,COJINETE MCM-12-04,"2,550",,003025,"IGUS, S.L.",00008,MONTAJES,29-01-14,bajo pedido,
AC-001169,CADENA PORTACABLE E4.42.20.150.0 L=1340mm,"206,760",E4.42.20.150.0,003025,"IGUS, S.L.",00005,ELECTRICIDAD,24-02-14,bajo pedido,
AC-001294,ENROLLADOR CADENA PORTACABLES E-SPOOL SP1.7001000.01.0/RBR,"2.217,150",SP1.7001000.01.0/R,003025,"IGUS, S.L.",00005,ELECTRICIDAD,28-05-14,bajo pedido,
AC-001372,CADENA PORTACABLES E4.28.300.100.0,"86,260",,003025,"IGUS, S.L.",00005,ELECTRICIDAD,-  -,bajo pedido,
AC-001373,TERMINALES DE CADENA E4.280.300.1.12,"12,206",,003025,"IGUS, S.L.",00005,ELECTRICIDAD,-  -,bajo pedido,
AC-001384,CABEZA ARTICULADA WGRM-06,"1,910",,003025,"IGUS, S.L.",00007,MECANICA,29-09-14,bajo pedido,
AC-001385,CABEZA ARTICULADA AGLM-06 LC,"1,910",,003025,"IGUS, S.L.",00007,MECANICA,29-09-14,bajo pedido,
AC-001400,CADENA PORTACABLES E4.32.30.075.0 18 ESLABONES L=1008mm,"154,230",E4.32.30.075.0,003025,"IGUS, S.L.",00005,ELECTRICIDAD,14-10-14,bajo pedido,
AC-001401,CADENA PORTACABLES TRIFLEX 332.32.075/075.0 124 ESLABONES L=3100mm,"196,950",33232075,003025,"IGUS, S.L.",00005,ELECTRICIDAD,14-10-14,bajo pedido,
